Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Ride_Revenue,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Ride Month,Ride Day,Cancellation Flag,Ride_Date_Clean
7/27/2024,7:06:00 AM,CNR6292190320,Success,CID946836,Auto,MG Road,Hebbal,308,80,NULL,NULL,No,NULL,284,UPI,9,3.5,4,#NAME?,Jul,Sat,0,7/27/2024
7/25/2024,8:54:00 PM,CNR2413380100,Canceled by Customer,CID276980,Prime Plus,Varthur,RT Nagar,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,619,NULL,0,0,0,#NAME?,Jul,Thu,1,7/25/2024
7/5/2024,6:43:00 PM,CNR3283888314,Driver Not Found,CID836582,Prime Sedan,Jayanagar,Electronic City,NULL,NULL,NULL,NULL,NULL,NULL,184,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/20/2024,11:41:00 PM,CNR4870759138,Success,CID612448,Auto,BTM Layout,Sarjapur Road,63,100,NULL,NULL,No,NULL,604,Cash,16,4.8,4,#NAME?,Jul,Sat,0,7/20/2024
7/27/2024,8:40:00 AM,CNR9574365096,Success,CID989054,Prime Sedan,Banashankari,Kadugodi,35,25,NULL,NULL,No,NULL,2333,UPI,23,3,4,#NAME?,Jul,Sat,0,7/27/2024
7/5/2024,8:26:00 PM,CNR4918280677,Driver Not Found,CID229064,Prime Sedan,Marathahalli,Banashankari,NULL,NULL,NULL,NULL,NULL,NULL,176,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/30/2024,9:10:00 AM,CNR9840599048,Success,CID767562,Mini,Yeshwanthpur,RT Nagar,210,50,NULL,NULL,No,NULL,464,UPI,12,4.4,4,#NAME?,Jul,Tue,0,7/30/2024
7/30/2024,2:18:00 PM,CNR9712296008,Success,CID654062,Bike,Banashankari,Kengeri,259,140,NULL,NULL,No,NULL,251,Cash,18,4.9,4,#NAME?,Jul,Tue,0,7/30/2024
7/18/2024,4:44:00 AM,CNR5168755954,Success,CID941533,Auto,Cox Town,Kengeri,49,80,NULL,NULL,No,NULL,286,Cash,12,3.7,4,#NAME?,Jul,Thu,0,7/18/2024
7/3/2024,11:23:00 AM,CNR1558587936,Driver Not Found,CID806473,Mini,MG Road,Jayanagar,NULL,NULL,NULL,NULL,NULL,NULL,217,NULL,0,0,0,#NAME?,Jul,Wed,1,7/3/2024
7/14/2024,8:45:00 AM,CNR9291782057,Canceled by Driver,CID236790,eBike,BTM Layout,Hulimavu,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,1762,NULL,0,0,0,#NAME?,Jul,Sun,1,7/14/2024
7/16/2024,11:18:00 PM,CNR6384000900,Canceled by Customer,CID183393,Prime Sedan,Sarjapur Road,Vijayanagar,NULL,NULL,Wrong Address,NULL,NULL,NULL,382,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/15/2024,8:29:00 PM,CNR4692807656,Success,CID410078,Prime Plus,Sahakar Nagar,Yeshwanthpur,63,80,NULL,NULL,No,NULL,165,Credit Card,24,3.9,3,#NAME?,Jul,Mon,0,7/15/2024
7/3/2024,3:55:00 PM,CNR8607774773,Canceled by Driver,CID226935,Prime Plus,Kengeri,RT Nagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,141,NULL,0,0,0,#NAME?,Jul,Wed,1,7/3/2024
7/16/2024,9:49:00 AM,CNR5275953890,Driver Not Found,CID409280,Mini,Peenya,Majestic,NULL,NULL,NULL,NULL,NULL,NULL,2720,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/28/2024,5:54:00 PM,CNR2122926528,Success,CID365718,Prime SUV,Banashankari,Basavanagudi,84,75,NULL,NULL,No,NULL,430,Cash,41,3.1,4,#NAME?,Jul,Sun,0,7/28/2024
7/26/2024,5:10:00 PM,CNR5058284180,Success,CID687769,Bike,HSR Layout,Shantinagar,84,30,NULL,NULL,No,NULL,252,Cash,41,4.3,4,#NAME?,Jul,Fri,0,7/26/2024
7/17/2024,8:17:00 AM,CNR1070278505,Success,CID564698,Prime Plus,Tumkur Road,Kadugodi,112,60,NULL,NULL,No,NULL,371,Cash,43,4,3,#NAME?,Jul,Wed,0,7/17/2024
7/27/2024,7:16:00 PM,CNR6383375515,Driver Not Found,CID306604,Prime Sedan,Bellandur,Shivajinagar,NULL,NULL,NULL,NULL,NULL,NULL,183,NULL,0,0,0,#NAME?,Jul,Sat,1,7/27/2024
7/28/2024,10:56:00 AM,CNR9053616195,Success,CID997945,Auto,Mysore Road,Koramangala,231,105,NULL,NULL,No,NULL,130,UPI,11,4.3,4,#NAME?,Jul,Sun,0,7/28/2024
7/15/2024,5:42:00 AM,CNR4411647638,Success,CID611553,Prime Plus,Sarjapur Road,Cox Town,287,55,NULL,NULL,Yes,Customer Demand,974,UPI,9,3.1,4,#NAME?,Jul,Mon,0,7/15/2024
7/6/2024,4:08:00 AM,CNR4578602448,Success,CID429288,Bike,Langford Town,Padmanabhanagar,63,140,NULL,NULL,No,NULL,483,Cash,31,4.2,3,#NAME?,Jul,Sat,0,7/6/2024
7/21/2024,4:04:00 PM,CNR2117497349,Canceled by Driver,CID946999,Prime Plus,RT Nagar,RT Nagar,NULL,NULL,NULL,Customer related issue,NULL,NULL,142,NULL,0,0,0,#NAME?,Jul,Sun,1,7/21/2024
7/8/2024,12:27:00 PM,CNR3121675473,Success,CID544271,Prime Sedan,Electronic City,Jayanagar,301,145,NULL,NULL,No,NULL,190,Cash,37,3.9,4,#NAME?,Jul,Mon,0,7/8/2024
7/26/2024,5:47:00 PM,CNR5582073597,Success,CID600934,Prime Plus,Electronic City,JP Nagar,70,70,NULL,NULL,No,NULL,606,UPI,16,4.5,5,#NAME?,Jul,Fri,0,7/26/2024
7/23/2024,7:43:00 PM,CNR9021997521,Driver Not Found,CID729251,Auto,Indiranagar,Magadi Road,NULL,NULL,NULL,NULL,NULL,NULL,270,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/3/2024,5:00:00 PM,CNR2346546694,Success,CID156951,Auto,Magadi Road,MG Road,35,55,NULL,NULL,No,NULL,2632,Cash,10,4.1,5,#NAME?,Jul,Wed,0,7/3/2024
7/7/2024,2:00:00 AM,CNR7872750350,Driver Not Found,CID166707,Prime SUV,Ramamurthy Nagar,Ramamurthy Nagar,NULL,NULL,NULL,NULL,NULL,NULL,407,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/28/2024,5:39:00 PM,CNR2822225922,Success,CID980249,Auto,Majestic,Hennur,105,130,NULL,NULL,No,NULL,288,Cash,10,3.1,4,#NAME?,Jul,Sun,0,7/28/2024
7/8/2024,6:22:00 PM,CNR3052613043,Success,CID634311,Auto,HSR Layout,RT Nagar,49,75,NULL,NULL,No,NULL,459,Cash,1,3.5,4,#NAME?,Jul,Mon,0,7/8/2024
7/16/2024,6:21:00 PM,CNR9714132894,Success,CID329193,Prime Plus,Shivajinagar,RT Nagar,252,110,NULL,NULL,No,NULL,474,UPI,46,4.7,4,#NAME?,Jul,Tue,0,7/16/2024
7/29/2024,12:02:00 AM,CNR7173736967,Canceled by Customer,CID876143,Prime SUV,Nagarbhavi,Bellandur,NULL,NULL,AC is Not working,NULL,NULL,NULL,280,NULL,0,0,0,#NAME?,Jul,Mon,1,7/29/2024
7/18/2024,12:47:00 AM,CNR5680044164,Driver Not Found,CID730647,Prime Plus,Malleshwaram,Rajajinagar,NULL,NULL,NULL,NULL,NULL,NULL,241,NULL,0,0,0,#NAME?,Jul,Thu,1,7/18/2024
7/15/2024,9:31:00 AM,CNR7418923013,Success,CID960240,Prime Plus,Yeshwanthpur,Mysore Road,63,120,NULL,NULL,No,NULL,649,UPI,19,3,4,#NAME?,Jul,Mon,0,7/15/2024
7/15/2024,1:52:00 PM,CNR9766360557,Canceled by Driver,CID824405,Prime Plus,Kammanahalli,Hennur,NULL,NULL,NULL,Customer related issue,NULL,NULL,1648,NULL,0,0,0,#NAME?,Jul,Mon,1,7/15/2024
7/3/2024,10:26:00 AM,CNR3765893080,Driver Not Found,CID573518,Prime SUV,Frazer Town,Marathahalli,NULL,NULL,NULL,NULL,NULL,NULL,380,NULL,0,0,0,#NAME?,Jul,Wed,1,7/3/2024
7/24/2024,2:26:00 AM,CNR6724977743,Success,CID784290,eBike,Shivajinagar,Hebbal,196,130,NULL,NULL,No,NULL,145,Cash,3,3.5,4,#NAME?,Jul,Wed,0,7/24/2024
7/4/2024,10:08:00 PM,CNR6950899050,Success,CID207085,Prime Plus,Kadugodi,Malleshwaram,308,75,NULL,NULL,No,NULL,257,Cash,23,4.3,4,#NAME?,Jul,Thu,0,7/4/2024
7/4/2024,2:01:00 PM,CNR9718321676,Driver Not Found,CID779587,Mini,Devanahalli,Kadugodi,NULL,NULL,NULL,NULL,NULL,NULL,177,NULL,0,0,0,#NAME?,Jul,Thu,1,7/4/2024
7/15/2024,3:17:00 AM,CNR3817464810,Success,CID927840,Auto,Ulsoor,Sarjapur Road,77,45,NULL,NULL,No,NULL,536,UPI,2,5,5,#NAME?,Jul,Mon,0,7/15/2024
7/14/2024,1:39:00 PM,CNR4848440972,Canceled by Customer,CID293528,Bike,Whitefield,BTM Layout,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,1599,NULL,0,0,0,#NAME?,Jul,Sun,1,7/14/2024
7/7/2024,4:15:00 PM,CNR4113554550,Canceled by Driver,CID468933,Prime Sedan,Vijayanagar,Yeshwanthpur,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,214,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/13/2024,10:30:00 AM,CNR2310105680,Success,CID487899,Mini,MG Road,Vijayanagar,42,130,NULL,NULL,No,NULL,458,UPI,19,3.1,3,#NAME?,Jul,Sat,0,7/13/2024
7/1/2024,7:03:00 AM,CNR2766114291,Success,CID625934,Mini,Rajajinagar,Varthur,266,110,NULL,NULL,No,NULL,752,Cash,39,3.5,5,#NAME?,Jul,Mon,0,7/1/2024
7/25/2024,3:08:00 AM,CNR9788555964,Success,CID617562,Bike,Indiranagar,Hennur,252,105,NULL,NULL,No,NULL,198,UPI,23,3.6,3,#NAME?,Jul,Thu,0,7/25/2024
7/6/2024,12:13:00 AM,CNR4117182129,Success,CID619473,eBike,Marathahalli,Sahakar Nagar,63,65,NULL,NULL,No,NULL,692,Cash,4,3.5,3,#NAME?,Jul,Sat,0,7/6/2024
7/26/2024,6:33:00 PM,CNR1482862322,Success,CID994354,Prime SUV,Devanahalli,KR Puram,35,80,NULL,NULL,No,NULL,279,UPI,6,4.8,4,#NAME?,Jul,Fri,0,7/26/2024
7/17/2024,8:41:00 AM,CNR1846263435,Success,CID653782,Bike,BTM Layout,Rajajinagar,140,60,NULL,NULL,Yes,Customer Demand,433,Cash,37,4.8,4,#NAME?,Jul,Wed,0,7/17/2024
7/25/2024,9:08:00 PM,CNR9792857598,Canceled by Driver,CID860533,eBike,Kammanahalli,HSR Layout,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,884,NULL,0,0,0,#NAME?,Jul,Thu,1,7/25/2024
7/18/2024,11:39:00 PM,CNR6364083080,Success,CID613170,eBike,Koramangala,Langford Town,238,40,NULL,NULL,No,NULL,1087,Cash,27,4.3,5,#NAME?,Jul,Thu,0,7/18/2024
7/9/2024,8:32:00 PM,CNR4132114126,Success,CID727658,Prime Plus,Ulsoor,Marathahalli,105,140,NULL,NULL,No,NULL,1058,Cash,23,4.1,5,#NAME?,Jul,Tue,0,7/9/2024
7/20/2024,2:28:00 AM,CNR1164297655,Success,CID332835,eBike,Yelahanka,Hulimavu,147,110,NULL,NULL,No,NULL,874,Cash,2,3.7,3,#NAME?,Jul,Sat,0,7/20/2024
7/15/2024,11:25:00 PM,CNR5107398570,Canceled by Driver,CID283071,eBike,Sarjapur Road,Hennur,NULL,NULL,NULL,Customer related issue,NULL,NULL,900,NULL,0,0,0,#NAME?,Jul,Mon,1,7/15/2024
7/16/2024,3:45:00 AM,CNR2594649356,Driver Not Found,CID988044,Prime Sedan,Vijayanagar,Majestic,NULL,NULL,NULL,NULL,NULL,NULL,349,NULL,0,0,0,#NAME?,Jul,Tue,1,7/16/2024
7/8/2024,8:56:00 AM,CNR5513264155,Success,CID601467,Prime Sedan,Electronic City,Kengeri,70,80,NULL,NULL,Yes,Vehicle Breakdown,350,UPI,27,5,5,#NAME?,Jul,Mon,0,7/8/2024
7/28/2024,3:12:00 PM,CNR7718204224,Canceled by Customer,CID145915,Prime Sedan,Ulsoor,Cox Town,NULL,NULL,Driver asked to cancel,NULL,NULL,NULL,273,NULL,0,0,0,#NAME?,Jul,Sun,1,7/28/2024
7/21/2024,1:55:00 AM,CNR9884288938,Canceled by Driver,CID954511,Mini,KR Puram,Sahakar Nagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,819,NULL,0,0,0,#NAME?,Jul,Sun,1,7/21/2024
7/7/2024,10:15:00 PM,CNR8604114763,Success,CID826289,eBike,Indiranagar,Cox Town,203,125,NULL,NULL,No,NULL,984,UPI,36,4.5,4,#NAME?,Jul,Sun,0,7/7/2024
7/2/2024,6:55:00 AM,CNR1648618375,Success,CID215906,Auto,Devanahalli,Nagarbhavi,105,40,NULL,NULL,No,NULL,918,UPI,18,4.9,3,#NAME?,Jul,Tue,0,7/2/2024
7/6/2024,2:18:00 PM,CNR3735646691,Success,CID892984,eBike,Majestic,Ulsoor,91,140,NULL,NULL,No,NULL,1393,UPI,31,3.4,4,#NAME?,Jul,Sat,0,7/6/2024
7/26/2024,7:02:00 PM,CNR5695161177,Success,CID515244,Bike,Whitefield,Kadugodi,56,105,NULL,NULL,No,NULL,481,Cash,13,3.7,5,#NAME?,Jul,Fri,0,7/26/2024
7/28/2024,6:05:00 AM,CNR3701237012,Success,CID819006,Prime Sedan,Padmanabhanagar,Majestic,119,130,NULL,NULL,No,NULL,446,UPI,25,4,4,#NAME?,Jul,Sun,0,7/28/2024
7/17/2024,8:46:00 PM,CNR7868829140,Success,CID233386,Mini,Kammanahalli,Jayanagar,105,105,NULL,NULL,No,NULL,1134,Credit Card,19,3.4,4,#NAME?,Jul,Wed,0,7/17/2024
7/23/2024,4:25:00 AM,CNR9765471738,Success,CID579696,Prime Sedan,Shantinagar,Sarjapur Road,63,90,NULL,NULL,No,NULL,218,UPI,30,4.8,4,#NAME?,Jul,Tue,0,7/23/2024
7/2/2024,11:30:00 PM,CNR7650472214,Success,CID821265,Auto,BTM Layout,Cox Town,168,40,NULL,NULL,No,NULL,395,UPI,2,4.6,4,#NAME?,Jul,Tue,0,7/2/2024
7/21/2024,7:47:00 PM,CNR4690250276,Success,CID581071,Prime SUV,MG Road,Bannerghatta Road,210,60,NULL,NULL,No,NULL,299,Cash,39,4,4,#NAME?,Jul,Sun,0,7/21/2024
7/18/2024,1:30:00 PM,CNR2095968467,Success,CID867238,Prime Plus,Devanahalli,Varthur,105,80,NULL,NULL,No,NULL,111,UPI,3,4,4,#NAME?,Jul,Thu,0,7/18/2024
7/3/2024,4:10:00 PM,CNR3375761138,Driver Not Found,CID347284,Prime Plus,Bellandur,Majestic,NULL,NULL,NULL,NULL,NULL,NULL,402,NULL,0,0,0,#NAME?,Jul,Wed,1,7/3/2024
7/11/2024,5:25:00 PM,CNR9481116440,Canceled by Driver,CID111139,Bike,Yelahanka,RT Nagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,473,NULL,0,0,0,#NAME?,Jul,Thu,1,7/11/2024
7/15/2024,7:19:00 PM,CNR8697339796,Success,CID709674,Prime Sedan,Basavanagudi,Hosur Road,231,105,NULL,NULL,No,NULL,159,UPI,39,4.5,4,#NAME?,Jul,Mon,0,7/15/2024
7/22/2024,3:50:00 AM,CNR1206581017,Success,CID574550,Mini,Rajajinagar,Yelahanka,154,140,NULL,NULL,No,NULL,140,Cash,29,4.2,4,#NAME?,Jul,Mon,0,7/22/2024
7/6/2024,10:02:00 AM,CNR4499128231,Success,CID580584,Prime SUV,Langford Town,Basavanagudi,91,115,NULL,NULL,No,NULL,454,Cash,15,3.3,4,#NAME?,Jul,Sat,0,7/6/2024
7/1/2024,8:42:00 AM,CNR1298715434,Success,CID501412,Prime SUV,Tumkur Road,Marathahalli,140,40,NULL,NULL,No,NULL,321,UPI,27,4,4,#NAME?,Jul,Mon,0,7/1/2024
7/24/2024,11:38:00 PM,CNR4312763444,Success,CID211216,Prime Plus,Bellandur,Varthur,112,90,NULL,NULL,No,NULL,193,Cash,45,4.9,3,#NAME?,Jul,Wed,0,7/24/2024
7/18/2024,3:19:00 AM,CNR1340571019,Success,CID160873,eBike,Vijayanagar,Majestic,147,115,NULL,NULL,No,NULL,463,UPI,46,3.7,3,#NAME?,Jul,Thu,0,7/18/2024
7/15/2024,8:16:00 AM,CNR6844091426,Success,CID676815,Prime SUV,Vijayanagar,Basavanagudi,252,40,NULL,NULL,No,NULL,178,Cash,11,3,4,#NAME?,Jul,Mon,0,7/15/2024
7/23/2024,4:53:00 AM,CNR3741516922,Success,CID892507,Prime Plus,Hebbal,Varthur,49,75,NULL,NULL,No,NULL,272,Cash,30,4.8,4,#NAME?,Jul,Tue,0,7/23/2024
7/12/2024,8:33:00 PM,CNR6878633136,Success,CID435898,Bike,Whitefield,Kadugodi,56,105,NULL,NULL,No,NULL,227,Cash,10,4.5,3,#NAME?,Jul,Fri,0,7/12/2024
7/29/2024,7:20:00 AM,CNR8389880405,Success,CID679884,eBike,Yelahanka,Hosur Road,280,100,NULL,NULL,No,NULL,235,Cash,49,3.2,4,#NAME?,Jul,Mon,0,7/29/2024
7/20/2024,1:54:00 PM,CNR1031164731,Success,CID734920,Prime SUV,Richmond Town,Peenya,287,50,NULL,NULL,No,NULL,868,Cash,9,4.1,4,#NAME?,Jul,Sat,0,7/20/2024
7/12/2024,6:29:00 PM,CNR3055910851,Success,CID848384,Auto,Basavanagudi,Nagarbhavi,35,55,NULL,NULL,No,NULL,174,Cash,14,4,4,#NAME?,Jul,Fri,0,7/12/2024
7/15/2024,1:19:00 PM,CNR3443143842,Success,CID620200,Prime SUV,Vijayanagar,RT Nagar,119,145,NULL,NULL,No,NULL,295,Cash,2,3.5,4,#NAME?,Jul,Mon,0,7/15/2024
7/22/2024,2:55:00 PM,CNR5284402721,Canceled by Driver,CID555275,Auto,Chamarajpet,Rajarajeshwari Nagar,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,135,NULL,0,0,0,#NAME?,Jul,Mon,1,7/22/2024
7/21/2024,4:18:00 PM,CNR8736272853,Success,CID947890,Auto,BTM Layout,JP Nagar,301,145,NULL,NULL,No,NULL,635,UPI,13,3.9,4,#NAME?,Jul,Sun,0,7/21/2024
7/2/2024,11:05:00 PM,CNR8526227100,Success,CID337335,eBike,Kadugodi,Indiranagar,245,115,NULL,NULL,No,NULL,401,UPI,33,4.1,4,#NAME?,Jul,Tue,0,7/2/2024
7/12/2024,7:48:00 AM,CNR2586256618,Success,CID496185,Auto,Frazer Town,Rajajinagar,259,25,NULL,NULL,No,NULL,155,Cash,10,4.7,3,#NAME?,Jul,Fri,0,7/12/2024
7/28/2024,5:15:00 AM,CNR8718237542,Success,CID387617,Prime Plus,Nagarbhavi,Hulimavu,84,35,NULL,NULL,No,NULL,1676,UPI,13,4.2,5,#NAME?,Jul,Sun,0,7/28/2024
7/23/2024,9:08:00 PM,CNR4747588582,Driver Not Found,CID117316,Prime Sedan,Hennur,Majestic,NULL,NULL,NULL,NULL,NULL,NULL,672,NULL,0,0,0,#NAME?,Jul,Tue,1,7/23/2024
7/20/2024,8:42:00 PM,CNR5372933060,Driver Not Found,CID275438,Auto,Shivajinagar,Ramamurthy Nagar,NULL,NULL,NULL,NULL,NULL,NULL,263,NULL,0,0,0,#NAME?,Jul,Sat,1,7/20/2024
7/16/2024,7:44:00 PM,CNR3742047404,Success,CID789297,Bike,Yeshwanthpur,Whitefield,147,90,NULL,NULL,No,NULL,266,UPI,5,3.6,4,#NAME?,Jul,Tue,0,7/16/2024
7/7/2024,6:27:00 AM,CNR6451620987,Driver Not Found,CID611238,Bike,Hebbal,Whitefield,NULL,NULL,NULL,NULL,NULL,NULL,230,NULL,0,0,0,#NAME?,Jul,Sun,1,7/7/2024
7/1/2024,7:18:00 PM,CNR4349498244,Success,CID176493,Auto,BTM Layout,Marathahalli,196,70,NULL,NULL,No,NULL,2972,Cash,18,3.7,4,#NAME?,Jul,Mon,0,7/1/2024
7/1/2024,9:51:00 AM,CNR2064398038,Success,CID224260,Prime Plus,Kadugodi,Yeshwanthpur,98,80,NULL,NULL,No,NULL,354,Cash,42,4,5,#NAME?,Jul,Mon,0,7/1/2024
7/5/2024,2:38:00 AM,CNR4326236808,Success,CID928586,Bike,Electronic City,Richmond Town,70,80,NULL,NULL,Yes,Customer Demand,227,Credit Card,36,5,5,#NAME?,Jul,Fri,0,7/5/2024
7/3/2024,10:46:00 PM,CNR8746895101,Success,CID839090,Mini,Electronic City,Langford Town,266,130,NULL,NULL,No,NULL,2685,Credit Card,17,4.6,4,#NAME?,Jul,Wed,0,7/3/2024
7/19/2024,4:20:00 AM,CNR2360764819,Success,CID307899,Auto,RT Nagar,Kengeri,294,100,NULL,NULL,Yes,Other Issue,797,Cash,10,4.9,4,#NAME?,Jul,Fri,0,7/19/2024
7/18/2024,5:03:00 PM,CNR7413141901,Success,CID714101,Bike,Banashankari,Rajajinagar,77,110,NULL,NULL,No,NULL,229,Cash,31,4.3,5,#NAME?,Jul,Thu,0,7/18/2024
7/12/2024,11:12:00 PM,CNR7230620698,Success,CID465729,Auto,Shantinagar,Sahakar Nagar,224,135,NULL,NULL,No,NULL,1997,UPI,10,4,4,#NAME?,Jul,Fri,0,7/12/2024
7/7/2024,4:57:00 PM,CNR6947093690,Success,CID803175,Prime SUV,JP Nagar,Magadi Road,91,70,NULL,NULL,No,NULL,439,UPI,15,5,5,#NAME?,Jul,Sun,0,7/7/2024
7/13/2024,8:07:00 PM,CNR4790435059,Canceled by Driver,CID534198,Mini,Hulimavu,Nagarbhavi,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,456,NULL,0,0,0,#NAME?,Jul,Sat,1,7/13/2024
7/24/2024,2:24:00 AM,CNR3717431082,Success,CID144787,Prime Sedan,Magadi Road,Vijayanagar,231,105,NULL,NULL,No,NULL,1989,UPI,10,3.7,4,#NAME?,Jul,Wed,0,7/24/2024
7/22/2024,5:07:00 AM,CNR1119886411,Driver Not Found,CID614002,Prime Plus,Rajarajeshwari Nagar,Peenya,NULL,NULL,NULL,NULL,NULL,NULL,449,NULL,0,0,0,#NAME?,Jul,Mon,1,7/22/2024
7/12/2024,10:18:00 PM,CNR7546954350,Success,CID157191,Prime Sedan,Marathahalli,Chamarajpet,84,30,NULL,NULL,No,NULL,494,UPI,15,4.2,4,#NAME?,Jul,Fri,0,7/12/2024
7/9/2024,5:41:00 AM,CNR8681622859,Driver Not Found,CID751314,Mini,Shantinagar,Shantinagar,NULL,NULL,NULL,NULL,NULL,NULL,158,NULL,0,0,0,#NAME?,Jul,Tue,1,7/9/2024
7/20/2024,8:15:00 AM,CNR3911087012,Success,CID176825,Mini,Vijayanagar,Indiranagar,154,35,NULL,NULL,Yes,Vehicle Breakdown,632,Cash,41,3,3,#NAME?,Jul,Sat,0,7/20/2024
7/11/2024,5:43:00 PM,CNR6657813538,Success,CID555376,eBike,Bannerghatta Road,Kadugodi,294,100,NULL,NULL,No,NULL,190,Cash,33,4.6,4,#NAME?,Jul,Thu,0,7/11/2024
7/2/2024,1:22:00 AM,CNR8755664720,Canceled by Customer,CID253924,Mini,Sahakar Nagar,HSR Layout,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,969,NULL,0,0,0,#NAME?,Jul,Tue,1,7/2/2024
7/4/2024,2:13:00 AM,CNR9271694901,Canceled by Driver,CID122064,Auto,Padmanabhanagar,Sahakar Nagar,NULL,NULL,NULL,Customer was coughing/sick,NULL,NULL,300,NULL,0,0,0,#NAME?,Jul,Thu,1,7/4/2024
7/17/2024,9:41:00 AM,CNR6626953383,Canceled by Customer,CID998004,Auto,Kammanahalli,Rajajinagar,NULL,NULL,Driver is not moving towards pickup location,NULL,NULL,NULL,486,NULL,0,0,0,#NAME?,Jul,Wed,1,7/17/2024
7/29/2024,2:26:00 PM,CNR6410696298,Success,CID232697,eBike,Chamarajpet,Vijayanagar,161,70,NULL,NULL,No,NULL,434,Cash,37,4.9,4,#NAME?,Jul,Mon,0,7/29/2024
7/14/2024,6:28:00 AM,CNR3325610101,Success,CID476333,Mini,BTM Layout,Vijayanagar,42,30,NULL,NULL,No,NULL,274,Cash,9,4.8,3,#NAME?,Jul,Sun,0,7/14/2024
7/1/2024,1:27:00 AM,CNR7162209765,Success,CID101544,Prime Plus,Frazer Town,Hebbal,161,25,NULL,NULL,No,NULL,240,UPI,42,3.7,4,#NAME?,Jul,Mon,0,7/1/2024
7/5/2024,8:52:00 PM,CNR6109622128,Driver Not Found,CID364492,Prime Sedan,Vijayanagar,Malleshwaram,NULL,NULL,NULL,NULL,NULL,NULL,144,NULL,0,0,0,#NAME?,Jul,Fri,1,7/5/2024
7/1/2024,11:13:00 AM,CNR4421994853,Canceled by Driver,CID143782,Auto,Padmanabhanagar,Hebbal,NULL,NULL,NULL,Personal & Car related issue,NULL,NULL,364,NULL,0,0,0,#NAME?,Jul,Mon,1,7/1/2024
7/11/2024,12:35:00 AM,CNR1925768452,Driver Not Found,CID704829,Auto,Padmanabhanagar,Electronic City,NULL,NULL,NULL,NULL,NULL,NULL,355,NULL,0,0,0,#NAME?,Jul,Thu,1,7/11/2024
7/8/2024,1:13:00 AM,CNR5648143504,Success,CID103348,Mini,Ramamurthy Nagar,Peenya,196,120,NULL,NULL,No,NULL,466,UPI,33,3.4,3,#NAME?,Jul,Mon,0,7/8/2024
7/12/2024,5:38:00 AM,CNR8115262014,Success,CID305697,Auto,Bellandur,Jayanagar,245,145,NULL,NULL,No,NULL,562,Credit Card,15,3.5,4,#NAME?,Jul,Fri,0,7/12/2024
7/6/2024,6:49:00 AM,CNR7823516770,Canceled by Driver,CID188003,Prime Plus,Ramamurthy Nagar,Ulsoor,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,804,NULL,0,0,0,#NAME?,Jul,Sat,1,7/6/2024
7/9/2024,12:27:00 PM,CNR8493356788,Success,CID622747,Prime SUV,Padmanabhanagar,BTM Layout,224,95,NULL,NULL,No,NULL,767,Cash,44,3.5,5,#NAME?,Jul,Tue,0,7/9/2024
7/30/2024,11:46:00 PM,CNR3058067820,Canceled by Driver,CID817628,Mini,Sarjapur Road,Kammanahalli,NULL,NULL,NULL,Customer related issue,NULL,NULL,152,NULL,0,0,0,#NAME?,Jul,Tue,1,7/30/2024
7/1/2024,10:26:00 PM,CNR4333147707,Canceled by Driver,CID404369,Prime Plus,HSR Layout,Peenya,NULL,NULL,NULL,More than permitted people in there,NULL,NULL,804,NULL,0,0,0,#NAME?,Jul,Mon,1,7/1/2024
7/28/2024,8:24:00 PM,CNR8641512493,Success,CID304875,Bike,Shivajinagar,Peenya,266,135,NULL,NULL,No,NULL,408,Cash,4,3.9,3,#NAME?,Jul,Sun,0,7/28/2024
7/12/2024,1:47:00 AM,CNR3403243453,Canceled by Driver,CID955257,Prime Plus,Electronic City,Hennur,NULL,NULL,NULL,Customer related issue,NULL,NULL,542,NULL,0,0,0,#NAME?,Jul,Fri,1,7/12/2024
